zao,zhong,wan,times,label
4.9,12.83,11.07,12,0
5.0,12.0,12.75,10,0
0.0,13.83,13.43,12,0
9.43,12.67,25.45,10,0
9.0,11.83,22.0,14,0
9.0,10.61,13.33,13,0
0.0,10.33,18.97,9,0
7.9,13.26,11.92,13,0
4.0,11.26,13.0,12,0
11.8,11.6,10.95,12,0
0.0,10.83,11.4,11,0
10.0,11.67,20.93,13,0
7.83,10.5,13.4,13,0
0.0,14.88,16.42,11,0
0.0,22.5,23.23,10,0
4.0,24.12,33.45,9,0
23.0,17.15,32.04,8,0
25.5,15.22,25.37,9,0
18.9,24.75,19.48,10,0
5.62,32.75,14.97,9,0
6.44,4.0,7.0,9,0
5.33,7.88,7.0,9,0
3.25,12.0,20.1,8,0
3.33,13.5,21.75,9,0
3.79,13.0,12.6,13,0
4.2,10.0,16.45,8,0
4.67,13.0,16.0,8,0
3.5,13.38,10.5,9,0
2.75,16.0,11.5,12,0
4.3,10.88,13.0,10,0
3.9,10.67,13.88,12,0
3.5,15.75,10.12,10,0
4.0,14.0,16.5,9,0
2.83,12.0,14.0,8,0
2.0,12.0,10.83,8,0
1.83,10.0,14.8,7,0
5.0,13.25,14.0,8,0
3.88,13.7,9.25,10,0
4.0,12.95,0.0,7,0
5.25,14.1,5.0,8,0
6.5,15.48,15.0,10,0
5.33,11.98,6.98,14,0
4.5,14.33,12.65,13,0
2.75,12.5,14.0,10,0
3.0,14.9,26.0,8,0
4.5,13.5,13.17,8,0
4.88,12.0,8.25,9,0
5.83,14.12,13.83,10,0
5.62,14.5,12.5,10,0
5.43,19.0,0.0,8,0
4.75,1.0,9.75,9,0
1.5,17.88,12.15,11,0
2.75,16.37,16.0,15,0
1.5,12.86,17.14,15,0
1.5,17.33,16.3,13,0
7.0,12.02,15.58,14,0
1.0,14.34,13.34,15,0
0.0,14.08,12.03,13,0
0.0,14.56,11.08,13,0
15.0,11.07,14.36,15,0
0.0,13.83,13.33,10,0
4.0,13.42,14.5,12,0
2.77,5.38,11.75,9,0
3.0,5.48,0.0,8,1
3.25,6.7,3.0,10,1
4.5,5.38,2.5,7,0
4.0,8.18,4.19,7,0
4.0,3.19,0.0,8,1
4.83,8.9,8.78,7,0
4.08,8.0,10.38,8,0
4.5,5.53,7.15,10,0
4.6,10.02,9.4,12,0
3.88,8.45,9.64,13,0
5.5,8.15,8.1,10,0
5.75,8.01,16.07,10,0
3.5,10.06,7.38,10,0
1.6,5.0,4.0,7,0
4.0,7.09,8.8,9,0
3.67,12.42,5.38,11,0
5.38,8.7,5.38,11,0
3.16,7.85,8.5,10,0
1.75,8.93,0.0,12,1
2.79,9.25,0.0,11,1
1.92,9.42,0.0,11,1
2.0,8.7,4.0,13,1
2.4,9.6,0.0,11,1
3.1,9.63,0.0,12,0
2.38,10.96,0.0,9,1
1.62,12.76,0.0,9,0
5.88,9.82,0.0,8,0
3.0,8.5,7.0,9,1
4.5,14.0,7.0,7,0
5.83,10.73,9.0,8,0
7.7,14.73,10.8,7,0
0.0,12.73,0.0,7,0
5.0,9.7,12.87,12,0
16.0,5.25,6.83,7,0
0.0,8.67,9.38,7,0
3.4,5.5,4.5,9,1
4.53,5.5,5.25,9,1
6.5,5.0,6.0,8,0
6.5,9.0,6.9,8,0
2.67,8.33,10.0,7,0
3.93,6.0,5.25,13,1
4.0,9.12,12.03,9,0
4.62,6.62,6.25,12,0
3.67,7.88,4.75,9,1
4.23,7.88,8.2,12,0
3.1,9.17,8.5,11,0
5.1,7.0,8.0,9,0
4.0,5.25,9.7,10,0
0.0,15.75,9.12,8,0
0.0,10.0,8.9,10,0
0.0,9.06,11.25,9,0
0.0,12.6,8.75,8,0
0.0,9.86,11.0,8,0
2.6,8.7,9.75,12,0
3.6,10.9,8.5,11,0
3.5,10.17,11.17,11,0
3.6,11.05,9.62,12,0
1.95,11.25,7.2,9,0
3.85,8.0,6.0,10,1
2.55,6.92,5.67,13,1
3.55,8.59,6.4,15,1
3.9,7.8,6.17,14,1
3.6,10.56,6.29,13,0
0.0,12.08,7.43,13,0
4.7,11.5,10.22,15,0
4.0,11.17,11.9,14,0
0.0,10.07,11.3,13,0
3.0,9.86,13.26,12,0
0.0,13.0,9.9,11,0
4.25,10.64,8.42,14,0
1.0,10.8,8.66,11,0
0.0,11.4,11.46,12,0
2.5,10.6,9.9,12,0
3.0,9.08,9.8,12,0
5.95,9.12,9.72,14,0
3.67,18.07,8.25,13,0
2.62,9.75,9.83,13,0
2.5,10.36,8.88,10,0
2.05,9.2,9.0,12,0
4.38,10.8,8.32,16,0
7.75,9.83,12.39,17,0
16.0,10.16,13.42,12,0
8.75,14.12,7.6,11,0
4.0,16.19,8.62,12,0
0.0,14.53,5.43,12,0
43.0,16.97,6.92,10,0
0.0,11.57,13.2,11,0
4.5,3.5,9.33,10,0
5.75,12.25,9.67,13,0
4.75,6.5,6.79,14,0
3.75,16.4,9.75,10,0
4.88,10.5,9.12,13,0
4.0,6.83,6.0,9,1
3.75,8.58,5.95,11,1
3.6,7.33,5.62,15,1
4.87,10.0,6.5,13,0
3.5,9.5,7.25,9,0
5.1,10.0,6.5,11,0
3.6,9.83,7.17,11,0
4.19,10.5,8.5,11,0
5.67,14.0,12.15,10,0
6.3,8.6,0.0,10,0
4.72,9.6,0.0,11,0
3.75,10.5,8.5,12,0
4.33,16.9,13.0,12,0
4.57,11.0,5.0,12,0
4.67,9.33,0.0,10,0
5.98,7.92,18.5,13,0
5.7,8.75,4.5,12,0
4.03,8.1,0.0,12,1
4.32,10.6,13.0,11,0
5.0,9.83,6.0,11,0
4.0,10.38,6.0,11,0
4.88,8.7,7.75,11,0
2.7,7.62,4.5,11,1
5.4,14.0,8.5,9,0
3.5,11.1,0.0,9,0
4.08,8.4,0.0,11,0
6.0,9.38,7.25,11,0
5.32,12.0,5.5,12,0
5.13,11.75,9.0,11,0
5.91,3.0,8.9,10,0
5.1,9.25,0.0,11,0
5.2,9.0,9.0,12,0
7.07,10.52,7.88,16,0
5.6,13.9,7.0,12,0
5.67,8.0,8.67,14,0
9.56,9.75,10.55,13,0
8.43,9.0,9.2,16,0
9.4,9.75,12.64,13,0
7.72,10.62,10.67,16,0
6.22,12.1,10.32,15,0
6.44,11.56,9.75,14,0
5.7,10.0,14.88,14,0
5.45,9.1,12.77,13,0
9.0,24.38,9.62,10,0
8.0,10.42,10.32,12,0
10.83,0.0,13.39,8,0
10.0,18.92,11.45,14,0
4.83,11.75,14.45,13,0
4.83,16.52,10.1,16,0
4.9,11.25,17.48,14,0
3.83,11.6,7.9,14,0
5.0,11.26,10.67,12,0
6.33,13.26,9.25,14,0
5.16,11.76,8.62,16,0
5.38,15.33,10.96,12,0
6.0,14.46,6.75,12,0
6.17,13.42,10.0,14,0
4.7,11.26,9.0,11,0
4.73,9.62,11.32,11,0
4.33,16.85,7.62,13,0
7.73,17.73,15.45,15,0
4.67,15.36,9.56,18,0
4.62,18.9,8.67,16,0
4.12,16.55,9.47,14,0
4.6,9.72,13.83,17,0
4.83,11.36,12.05,14,0
5.0,12.4,9.75,10,0
4.75,15.89,11.7,16,0
5.15,13.61,11.57,15,0
6.0,11.14,9.0,11,0
5.0,16.85,13.0,9,0
4.25,13.8,9.7,13,0
5.0,12.08,13.0,10,0
6.25,10.5,13.78,10,0
0.0,14.62,15.95,8,0
4.25,12.11,9.67,14,0
7.19,13.26,12.56,18,0
4.65,12.75,12.22,18,0
7.18,9.33,7.77,12,0
6.56,11.22,9.38,15,0
5.3,11.61,11.32,16,0
4.86,10.37,8.27,18,0
4.33,12.44,10.97,19,0
4.73,15.31,9.67,19,0
6.41,13.35,9.26,18,0
4.27,12.33,9.54,18,0
8.08,12.44,9.22,16,0
4.8,15.18,9.6,15,0
4.18,11.72,9.1,18,0
4.96,10.71,11.45,19,0
6.65,11.63,10.5,19,0
5.89,11.4,10.0,21,0
5.78,15.8,8.42,17,0
5.3,10.7,9.67,15,0
5.0,11.72,10.32,16,0
4.83,10.02,12.32,14,0
5.62,13.53,8.42,17,0
5.0,12.76,9.55,16,0
4.56,13.8,7.92,17,0
5.15,13.52,10.88,16,0
5.36,12.16,8.67,20,0
4.83,10.3,8.17,17,0
5.34,15.17,10.45,17,0
5.5,23.0,8.28,14,0
5.3,32.96,9.5,15,0
9.42,35.67,10.25,12,0
5.17,4.25,12.85,9,0
3.0,9.14,8.0,17,0
7.08,10.14,9.3,19,0
5.64,9.32,7.49,18,0
4.0,10.8,7.0,9,0
5.0,10.1,9.33,12,0
5.5,9.7,8.33,11,0
4.5,10.25,10.88,11,0
5.75,9.75,8.8,11,0
4.0,9.25,8.5,11,0
5.0,10.17,7.62,13,0
3.5,8.7,5.8,12,1
3.8,10.75,8.67,12,0
4.22,9.71,0.0,12,0
6.75,9.0,4.75,10,0
4.83,9.7,9.5,10,0
6.15,10.4,8.33,12,0
4.0,16.2,14.75,11,0
5.17,14.5,9.0,12,0
4.17,8.96,10.17,12,0
4.83,10.1,7.5,11,0
4.2,10.97,11.5,15,0
4.25,10.83,10.0,12,0
6.75,11.0,10.57,15,0
6.67,14.12,10.7,14,0
8.83,13.85,12.96,10,0
12.5,11.62,10.17,8,0
3.0,6.8,6.0,17,1
3.2,10.76,8.75,12,0
0.0,14.67,11.0,9,0
7.75,14.12,11.33,12,0
6.43,11.4,7.6,17,0
5.2,12.3,9.2,15,0
4.0,11.93,8.5,13,0
3.0,12.17,10.8,12,0
0.0,16.33,11.08,12,0
7.1,6.68,4.2,15,0
6.16,14.0,5.37,9,0
7.13,11.63,6.18,11,0
4.14,7.0,4.0,9,0
4.78,7.2,3.0,12,0
5.62,7.38,8.0,9,0
5.82,11.7,6.0,8,0
7.7,9.5,8.0,8,0
0.0,14.19,0.0,7,0
4.2,12.84,0.0,10,0
4.0,13.4,5.5,10,0
4.4,11.11,6.73,15,0
6.32,15.95,23.5,11,0
10.47,20.62,21.62,12,0
7.85,13.2,14.95,11,0
9.37,13.35,10.3,15,0
11.35,9.47,11.3,15,0
6.12,8.17,12.7,8,0
4.75,6.67,19.13,8,0
4.8,4.5,6.0,12,0
4.0,10.0,9.62,11,0
7.75,9.02,13.63,11,0
6.63,14.3,8.75,9,0
5.5,8.33,7.5,12,0
5.75,8.75,7.8,13,0
6.12,8.17,7.17,13,0
5.0,5.88,9.25,12,0
5.6,11.7,9.32,14,0
4.83,14.5,10.1,16,0
5.4,16.25,10.83,12,0
4.67,12.93,11.12,14,0
5.2,13.45,13.12,13,0
4.5,13.1,12.75,15,0
4.2,14.9,11.28,14,0
4.75,12.38,12.2,15,0
4.5,21.22,11.25,11,0
8.0,11.38,14.2,10,0
5.25,11.75,12.0,12,0
6.1,7.66,16.75,18,0
3.5,10.05,12.5,15,0
3.75,9.56,13.71,18,0
4.29,9.14,11.0,19,0
3.93,15.92,10.71,20,0
3.5,11.2,16.17,18,0
4.4,10.64,9.38,18,0
3.14,11.0,10.76,21,0
3.71,13.95,12.25,21,0
6.67,17.47,11.5,14,0
5.0,12.25,12.5,16,0
7.17,13.86,9.58,19,0
4.21,12.79,13.0,16,0
5.6,11.44,10.7,16,0
6.5,17.4,13.3,16,0
4.43,8.0,8.36,18,0
4.8,9.8,14.96,16,0
5.75,12.2,10.88,15,0
5.2,14.31,11.86,15,0
6.12,10.4,9.21,16,0
5.14,11.6,8.45,16,0
5.0,10.5,11.0,13,0
5.17,10.5,10.42,19,0
5.5,12.83,11.57,19,0
5.7,12.71,9.5,18,0
4.67,10.93,10.8,15,0
4.4,11.36,12.33,18,0
4.0,10.8,10.6,16,0
3.49,11.43,15.86,21,0
4.09,6.72,7.26,18,0
4.25,7.0,9.2,15,0
5.09,9.0,10.53,19,0
5.6,10.0,10.06,18,0
6.83,9.56,10.26,19,0
5.21,14.14,10.27,17,0
4.73,11.64,9.6,19,0
5.43,10.38,10.25,14,0
4.29,10.79,8.97,20,0
3.75,9.4,9.82,16,0
4.5,9.46,8.92,19,0
4.31,8.44,6.75,15,0
4.29,6.12,7.67,17,0
5.5,9.67,8.91,20,0
4.7,6.58,6.5,15,0
4.67,10.64,11.6,18,0
5.43,11.43,10.29,21,0
5.0,11.05,10.14,17,0
3.79,15.88,11.03,21,0
5.0,10.7,13.46,17,0
5.86,13.21,9.75,20,0
5.62,10.0,24.25,11,0
5.9,10.5,21.76,12,0
6.0,11.76,19.04,12,0
6.6,10.36,14.2,15,0
6.0,9.95,9.3,14,0
5.0,11.43,11.75,18,0
4.5,12.93,11.9,16,0
4.79,9.07,10.25,17,0
4.1,11.0,12.2,16,0
6.67,13.67,11.8,14,0
6.0,13.0,11.4,16,0
6.33,12.7,8.17,11,0
8.25,8.62,6.25,8,0
0.0,8.58,8.2,8,0
4.5,10.0,6.85,16,0
4.75,9.88,6.75,12,0
10.0,9.62,8.03,8,0
7.0,11.5,10.0,8,0
6.0,10.0,10.75,7,0
4.0,9.83,10.0,7,0
0.0,11.25,9.5,8,0
3.0,8.64,8.5,10,0
5.5,9.08,13.5,9,0
2.0,8.64,10.0,14,0
2.25,9.53,13.41,17,0
3.25,12.9,10.07,13,0
3.83,10.63,10.2,14,0
3.0,12.46,10.0,13,0
5.0,9.5,10.67,12,0
0.0,7.66,10.25,7,0
0.0,9.5,13.47,7,0
0.0,16.38,14.0,7,0
7.5,9.46,8.88,14,0
0.0,9.5,10.2,11,0
0.0,9.0,9.83,12,0
4.0,10.8,11.63,13,0
4.67,10.33,10.17,15,0
3.0,9.67,9.38,12,0
0.0,15.17,11.16,11,0
4.12,10.2,10.2,14,0
3.67,11.08,8.86,14,0
0.0,10.12,11.42,9,0
0.0,10.19,11.55,11,0
3.0,10.33,14.75,8,0
3.0,10.79,9.83,14,0
0.0,10.38,9.07,8,0
5.0,8.1,8.79,11,0
2.0,9.17,10.58,11,0
2.62,7.7,10.65,11,0
1.5,11.25,10.12,11,0
3.5,12.0,10.91,8,0
5.0,13.62,8.84,14,0
6.83,11.66,10.49,15,0
3.17,12.9,11.22,13,0
3.5,11.25,10.76,10,0
2.9,12.9,11.3,14,0
2.75,21.5,11.71,13,0
4.75,13.4,8.97,14,0
0.0,10.5,10.34,10,0
0.0,13.48,11.37,11,0
2.0,11.0,11.14,12,0
0.0,12.21,14.1,11,0
0.0,11.3,9.93,13,0
2.83,14.0,13.22,15,0
8.05,11.12,11.33,9,0
13.0,20.36,11.14,13,0
4.0,14.52,13.23,14,0
7.5,18.59,20.0,11,0
2.5,13.0,16.14,13,0
5.0,11.2,23.84,10,0
0.0,17.23,9.17,8,0
7.25,26.05,29.83,9,0
3.1,27.95,30.17,12,0
3.33,22.0,14.12,13,0
5.7,12.5,10.07,16,0
12.43,12.9,6.83,12,0
7.0,11.82,9.9,16,0
7.5,11.5,7.25,12,0
6.8,9.73,7.5,9,0
5.3,6.5,5.4,8,1
5.0,10.25,4.17,9,0
5.6,6.53,5.7,10,0
4.0,7.6,5.07,10,1
2.74,10.45,4.0,10,1
4.56,4.0,3.75,9,1
3.84,4.57,0.0,8,1
3.67,14.0,8.3,7,0
3.86,8.07,0.0,8,1
2.9,9.93,8.25,9,0
4.33,8.79,10.02,16,0
4.88,14.9,9.41,16,0
4.8,10.91,8.58,19,0
5.05,11.3,8.88,14,0
3.62,7.6,9.15,11,0
4.0,9.7,12.62,10,0
3.5,9.0,11.6,9,0
3.67,10.28,13.33,10,0
9.7,8.25,9.86,8,0
3.5,8.5,11.4,7,0
0.0,11.64,10.33,10,0
0.0,10.0,12.03,9,0
5.97,16.4,9.87,9,0
4.0,9.11,5.5,14,0
8.92,8.75,10.6,10,0
10.62,13.8,6.0,8,0
5.67,10.96,14.8,8,0
8.88,11.25,11.5,7,0
6.67,11.22,4.0,10,0
9.62,11.32,0.0,9,0
8.33,12.25,8.0,9,0
6.5,12.8,12.3,10,0
0.0,17.93,15.1,8,0
3.67,10.4,8.25,12,0
2.0,11.75,8.0,9,0
0.0,13.0,13.8,7,0
2.8,12.27,11.26,10,0
2.5,7.5,4.17,7,0
4.57,6.62,6.0,9,0
2.78,5.86,0.0,9,1
3.9,9.33,4.0,9,0
2.5,10.0,8.0,8,0
4.72,12.2,6.8,15,0
8.7,11.0,8.5,10,0
9.67,10.0,9.0,8,0
8.53,15.08,9.1,17,0
7.67,11.67,7.0,14,0
4.9,9.7,9.0,15,0
4.5,12.0,5.48,8,0
0.0,8.32,8.57,8,0
4.0,11.39,15.5,7,0
0.0,8.69,5.16,7,0
0.0,9.09,18.4,8,0
6.67,11.86,12.1,14,0
10.4,14.92,11.03,13,0
7.7,14.04,14.17,11,0
0.0,11.58,11.68,11,0
10.5,11.83,13.8,10,0
6.33,11.8,10.5,10,0
4.0,13.48,10.32,11,0
14.1,15.82,16.83,9,0
12.86,12.45,14.93,11,0
11.56,11.07,14.92,11,0
12.15,13.72,12.75,13,0
8.7,9.43,11.33,11,0
31.7,55.0,31.25,9,0
13.37,37.5,45.67,13,0
12.67,34.75,43.6,15,0
3.66,27.24,39.8,16,0
3.75,39.92,40.5,9,0
6.77,55.17,14.25,11,0
4.4,39.4,8.43,10,0
18.52,17.03,29.65,11,0
6.75,7.21,7.58,13,0
5.0,6.75,8.25,12,0
3.17,6.17,5.38,10,1
4.4,7.05,4.7,12,0
4.0,6.67,7.67,13,0
5.0,12.12,14.75,9,0
5.0,9.4,8.25,12,0
3.5,10.57,10.33,8,0
0.0,14.08,10.75,12,0
3.9,7.8,14.99,14,0
8.83,8.62,12.4,16,0
5.0,8.83,10.72,19,0
5.2,10.0,14.71,13,0
5.21,10.64,10.75,13,0
3.0,12.75,5.27,7,0
2.0,9.71,6.5,8,0
6.36,8.2,6.88,16,0
6.0,7.76,6.83,12,0
3.2,13.17,10.25,10,0
5.9,8.0,3.0,8,0
3.25,9.9,6.15,9,0
4.17,7.67,0.0,9,0
11.25,8.75,7.0,9,0
8.83,10.22,0.0,11,0
7.17,0.0,3.5,8,0
8.83,13.86,17.25,10,0
7.2,15.7,6.0,9,0
5.75,16.5,12.5,9,0
6.58,15.4,13.4,10,0
6.25,10.45,15.56,13,0
6.58,11.0,13.7,12,0
8.4,13.35,13.87,14,0
6.71,20.67,6.5,11,0
6.57,13.52,11.0,13,0
8.92,12.0,0.0,10,0
6.07,16.02,10.5,14,0
4.67,10.42,0.0,9,0
6.0,10.4,0.0,9,0
10.0,10.0,13.15,9,0
5.67,13.68,0.0,10,0
6.42,15.12,7.5,13,0
6.43,12.2,6.0,13,0
6.17,18.4,13.97,11,0
11.75,22.77,20.82,12,0
7.5,29.66,13.95,13,0
8.65,13.4,3.0,7,0
12.12,14.62,15.0,9,0
8.12,10.33,15.75,9,0
14.0,15.16,11.5,10,0
8.25,10.4,9.0,8,0
6.02,14.12,0.0,9,0
8.25,11.83,5.3,7,0
11.4,14.93,0.0,8,0
8.17,14.38,12.5,9,0
0.0,17.69,10.57,10,0
6.6,18.8,9.0,10,0
8.08,15.5,15.45,9,0
3.06,8.25,10.83,10,0
16.77,19.35,12.6,8,0
11.58,14.0,12.7,11,0
10.17,9.87,10.0,10,0
10.84,15.5,4.5,8,0
9.85,16.47,7.75,9,0
8.0,11.12,5.57,9,0
0.0,22.5,18.1,8,0
15.25,16.9,7.73,7,0
6.23,13.2,13.75,8,0
8.78,26.0,7.5,7,0
0.0,25.27,20.42,10,0
21.0,17.95,18.24,10,0
11.33,17.1,14.45,10,0
9.0,16.92,13.15,9,0
7.75,11.72,11.43,10,0
10.25,16.78,11.0,9,0
13.65,15.0,15.53,8,0
11.8,15.35,11.37,12,0
9.2,20.9,0.0,7,0
7.17,16.57,23.3,11,0
7.5,18.63,8.0,11,0
8.88,15.65,8.83,9,0
7.43,0.0,6.5,11,0
7.96,22.1,9.5,9,0
21.73,15.07,14.03,12,0
17.48,10.0,7.5,9,0
18.0,14.7,17.55,8,0
6.67,24.76,2.0,9,0
10.17,17.6,13.5,10,0
10.67,16.23,19.38,11,0
11.5,16.46,15.05,10,0
11.5,17.4,16.25,10,0
9.0,28.13,21.67,13,0
19.6,38.0,13.5,10,0
21.58,30.65,5.67,10,0
19.42,21.67,13.44,14,0
6.5,12.76,18.2,9,0
8.62,20.97,19.5,12,0
18.33,16.07,4.0,10,0
6.95,12.84,22.65,12,0
2.0,20.55,3.25,7,0
3.02,3.67,1.73,11,1
2.17,4.8,2.0,8,1
2.9,3.75,2.5,9,1
3.12,6.11,1.75,9,1
4.05,3.5,2.5,8,1
3.05,2.79,2.0,8,1
2.05,2.12,6.0,11,1
1.78,2.0,0.0,7,0
2.17,2.4,5.5,7,0
1.6,3.05,0.0,8,1
2.42,5.25,3.25,8,1
2.88,7.1,9.0,8,0
0.0,7.12,4.0,9,1
0.0,7.33,2.0,8,1
0.0,7.54,6.05,7,0
0.0,7.37,0.0,7,0
0.0,7.35,2.0,7,0
1.0,7.52,0.0,7,0
0.0,11.09,0.0,7,0
2.0,7.12,4.6,7,0
7.4,9.05,3.5,7,0
3.67,10.5,7.25,11,0
5.5,8.75,5.88,12,0
5.67,7.88,7.12,11,0
5.08,6.8,8.4,16,0
4.5,7.0,5.2,11,0
4.62,7.25,5.5,11,0
4.25,9.2,6.2,11,0
5.5,4.88,6.75,10,0
4.0,9.8,6.0,9,0
7.33,5.0,6.33,13,0
4.17,5.75,6.33,12,0
5.75,6.17,6.6,13,0
12.5,14.24,6.6,14,0
5.5,7.25,8.62,9,0
5.75,6.33,7.33,11,0
5.07,9.08,6.2,14,0
8.17,8.5,9.0,10,0
5.5,6.5,8.5,11,0
10.0,8.17,10.42,13,0
0.0,14.92,15.83,9,0
10.5,7.5,19.9,11,0
6.88,5.9,20.92,15,0
4.83,8.83,23.0,10,0
8.25,13.93,7.25,14,0
4.75,5.5,10.95,12,0
5.33,7.0,5.5,9,0
2.33,6.12,7.58,15,1
3.0,6.4,15.1,9,0
4.0,7.25,11.17,11,0
7.0,13.58,5.5,12,0
5.25,12.3,11.33,10,0
5.5,7.25,12.9,10,0
6.0,13.53,7.84,12,0
5.0,12.17,11.67,10,0
4.6,12.03,6.0,8,0
3.6,18.7,7.83,8,0
3.5,9.0,7.5,9,0
5.83,15.67,7.62,10,0
4.33,7.67,6.5,8,0
5.5,16.82,8.8,10,0
4.5,17.42,9.62,13,0
3.5,13.29,8.88,15,0
5.17,17.1,6.7,13,0
9.75,14.62,10.65,10,0
8.55,8.75,10.0,12,0
0.0,8.0,8.65,8,0
5.5,7.67,12.21,11,0
7.0,18.17,10.96,10,0
5.75,14.0,14.7,9,0
0.0,10.09,11.07,7,0
3.67,18.62,10.1,12,0
3.25,13.2,12.7,12,0
6.0,9.67,10.1,7,0
7.67,17.77,11.07,11,0
6.0,15.75,7.38,12,0
5.33,20.48,8.1,8,0
12.08,22.4,11.43,13,0
5.43,24.0,15.55,10,0
3.42,15.5,6.8,9,0
3.1,9.67,4.15,7,0
6.05,8.92,6.5,9,0
4.95,14.17,6.67,10,0
3.5,6.53,6.5,8,1
6.23,10.0,8.83,11,0
6.53,9.67,9.14,11,0
10.85,10.62,6.0,11,0
5.47,8.95,9.1,15,0
11.65,13.5,12.93,12,0
8.0,16.65,8.33,8,0
1.6,14.8,8.38,10,0
6.5,8.96,8.88,12,0
4.6,12.44,7.72,10,0
8.0,9.5,11.88,8,0
8.0,13.3,9.5,8,0
0.0,12.0,10.33,9,0
4.0,12.93,5.9,11,0
5.5,14.2,10.0,11,0
12.7,15.3,12.97,8,0
3.83,10.6,6.25,11,0
5.5,9.88,10.57,11,0
3.0,14.37,8.25,10,0
4.0,13.16,16.32,11,0
3.5,13.79,8.62,15,0
3.9,12.78,11.0,11,0
6.3,10.32,9.33,12,0
5.4,10.6,7.42,11,0
0.0,9.51,9.6,11,0
10.2,9.64,10.58,12,0
8.45,13.5,11.7,9,0
4.75,14.57,11.3,12,0
9.87,14.0,14.08,10,0
6.75,27.85,17.4,11,0
11.47,19.5,30.92,10,0
5.5,11.68,10.47,11,0
4.0,8.88,7.25,10,1
6.0,8.2,4.5,8,0
3.83,7.88,13.75,9,0
5.0,10.5,8.88,7,0
3.0,6.42,11.75,11,0
0.0,7.5,7.38,8,1
7.17,10.0,10.5,7,0
11.0,6.67,9.1,10,0
4.35,9.83,8.5,7,0
0.0,16.57,8.75,8,0
9.0,12.65,9.94,12,0
8.75,10.42,8.07,11,0
12.0,10.32,9.38,9,0
0.0,10.97,10.75,8,0
8.0,10.5,15.0,10,0
0.0,12.57,14.45,11,0
0.0,11.3,8.8,9,0
0.0,9.88,10.7,9,0
0.0,10.93,11.17,10,0
12.0,8.0,11.67,8,0
10.23,9.0,12.62,8,0
0.0,12.07,9.08,9,0
0.0,13.2,11.8,10,0
8.75,11.64,10.88,15,0
13.8,13.56,12.78,14,0
7.0,15.05,12.27,7,0
0.0,14.28,14.3,8,0
14.45,16.2,11.75,9,0
12.35,11.4,12.95,10,0
11.0,13.27,9.83,10,0
16.9,13.27,11.0,10,0
13.0,11.4,10.38,10,0
5.62,9.25,13.0,12,0
13.8,10.96,12.47,12,0
9.5,14.5,12.27,9,0
10.84,12.2,11.0,12,0
11.5,12.0,10.33,11,0
9.75,17.0,13.83,10,0
12.0,10.25,10.38,13,0
10.5,13.62,12.8,13,0
0.0,16.48,13.03,11,0
5.5,10.0,11.6,9,0
13.25,9.5,8.67,13,0
8.75,9.9,11.24,16,0
5.5,9.32,11.36,18,0
7.33,10.25,14.14,17,0
8.32,15.46,16.5,14,0
4.5,30.77,13.53,13,0
6.5,25.38,15.71,13,0
5.42,23.3,13.53,15,0
3.83,29.62,20.32,13,0
5.8,5.9,5.3,10,0
7.33,9.0,5.0,7,0
5.0,9.38,11.4,9,0
5.33,11.1,7.5,11,0
3.5,8.2,7.5,8,1
5.97,10.62,5.05,12,0
5.34,12.32,9.72,13,0
5.06,9.84,15.62,13,0
3.95,21.33,9.17,12,0
3.67,15.75,16.1,15,0
6.56,9.0,0.0,10,0
3.68,16.0,7.5,11,0
9.5,12.64,11.0,9,0
0.0,13.33,9.45,8,0
4.17,12.42,12.12,12,0
3.92,9.75,11.63,13,0
4.17,10.94,9.57,12,0
4.67,8.88,11.92,14,0
3.83,12.22,12.12,15,0
3.46,11.78,11.55,14,0
2.9,7.66,6.67,15,1
4.0,8.5,6.86,14,1
3.1,9.85,7.6,16,0
3.62,10.2,13.98,14,0
3.14,10.41,12.5,19,0
2.38,14.83,14.22,15,0
2.58,9.54,7.48,17,0
2.92,7.06,12.5,15,0
2.83,6.88,9.5,10,0
2.25,10.26,9.1,14,0
2.92,5.88,15.95,14,0
3.4,8.15,12.0,12,0
3.51,12.32,12.54,16,0
3.82,11.32,8.64,16,0
3.42,6.5,10.15,10,0
4.58,13.76,7.5,13,0
4.05,9.82,8.08,15,0
4.1,15.97,10.7,12,0
3.75,7.5,17.39,9,0
3.5,14.7,16.43,10,0
4.6,16.1,13.33,7,0
4.0,10.67,19.5,9,0
4.75,12.9,10.0,8,0
10.0,17.2,15.35,8,0
8.35,10.0,12.62,10,0
5.2,9.33,9.1,11,0
5.8,8.7,8.42,10,0
4.84,11.6,11.5,13,0
5.04,9.4,9.0,13,0
8.12,8.38,8.5,11,0
6.3,9.26,6.9,11,0
10.3,8.25,10.74,10,0
8.4,7.17,4.5,10,0
8.0,16.88,7.3,9,0
11.56,5.2,25.5,7,0
8.38,7.88,5.0,11,0
9.1,13.24,1.0,7,0
9.44,11.0,0.0,7,0
11.18,25.17,15.57,10,0
6.5,6.0,17.27,7,0
4.1,18.6,17.58,11,0
6.1,26.34,24.57,11,0
21.88,21.54,0.0,9,0
4.5,36.5,19.43,11,0
9.4,15.0,12.27,12,0
11.05,18.88,11.35,10,0
16.3,10.5,7.5,9,0
0.0,27.5,15.83,7,0
5.17,25.17,7.33,10,0
5.05,15.0,14.45,11,0
10.86,3.0,16.13,11,0
9.98,13.25,24.6,11,0
